ژول,فضاپیما,0.367879441,0.43793388,0.5,0.067818161,0.891919156,1.64379213,2.513842011,0.254270208,0.090909091,0.581856605,10,0
شاعر,روزنامه‌نگار,0.687289279,0.758467706,0.666666667,0.106359273,0.957859057,4.046759058,4.402894239,0.483625044,0.333333333,1.146128036,14,70
آب‌و‌هوا,موج,0.472366553,0.542517254,0.153846154,0.057399938,0.988885403,3.689926043,0,0,0.111111111,0.669006781,13,6
تمدن,سبک زندگی,0.472366553,0.542469121,0.333333333,0.058463751,0.930495759,3.433883533,1.17626407,0.120908195,0.111111111,0.669006781,0,3
برف,یخ,0.472366553,0.542517254,0,0,0.992515119,3.685971602,0,0,0.25,1.021189299,14,6
جنگ جهانی دوم,بتهوون,0.472366553,0.542420992,0.2,0.056677736,0.94629698,1.788091066,1.17626407,0.117649111,0.083333333,0.544068044,12,0
مادربورد,برداصلی,1,1.132373698,1,20,1,4,20,1,1,2,16,162
باشگاه,علامت,0.535261429,0.605508407,0.625,0.08683128,0.984993763,3.563027364,3.378797309,0.34915235,0.166666667,0.84509804,10.75,12
اسکندرکبیر,فاتح,0.535261429,0.60533191,0.875,0.09099445,0.809778405,1.091449897,4.402894239,0.444838572,0.2,0.924279286,0,1
اپ,کهکشان,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
رایانش ابری,باران,0,0.070054439,0,0,0.943529257,2.52788742,0,0,0.076923077,0.509305938,6.75,0
تلویزیون,بازیگر,0.472366553,0.542485165,0.444444444,0.075865907,0.941634646,3.174864489,2.513842011,0.276112335,0.083333333,0.544068044,11.75,4
دلتا,دریا,0.535261429,0.60533191,0.25,0.06057437,0.950688527,2.370558916,1.17626407,0.124728706,0.142857143,0.77815125,12.75,1
نخ,رشته,0.535261429,0.60616671,0.285714286,0.065602445,0.962672543,3.489373698,1.356096287,0.14455533,0.125,0.720159303,13,53
گذرگاه عابران پیاده,شخص,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
پروتئین,دستگیره,0.367879441,0.43793388,0.307692308,0.061784323,0.959959853,2.230458884,1.356096287,0.143521023,0.142857143,0.77815125,9.75,0
یوتو,رونالدو,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
اپل,آیفون,0.687289279,0.757375803,0.714285714,0.075536998,0.960373878,2.05154756,3.378797309,0.337944948,0.142857143,0.77815125,15,2
نعناع فلفلی,آدامس,0.367879441,0.437949923,0.666666667,0.108049528,0.821002279,1.955083314,5.322907637,0.534943274,0.142857143,0.77815125,0,1
پوستر,کاغذ,0.535261429,0.605347953,0.4,0.081386786,0.974462593,2.392659678,3.673114039,0.374173085,0.166666667,0.84509804,12,2
یونیسف,ریشه,0.367879441,0.437965966,0.476190476,0.094837282,0.931832919,2.624527327,4.619094925,0.466986422,0.111111111,0.669006781,10.75,2
بیگانه‌هراسی,نژادپرستی,0.367879441,0.437965966,0.285714286,0.072531145,0.934210445,2.352632995,3.092985145,0.309714292,0.1,0.62324929,9.75,2
وودی آلن,لنز,0.367879441,0.437965966,0.444444444,0.069262495,0.935816757,1.434488281,2.513842011,0.258286758,0.1,0.62324929,10,2
لامپ,جن,0.472366553,0.542437034,0.133333333,0.053587296,0.944412877,2.60606541,0,0,0.125,0.720159303,9,1
نیروی دریایی,جزیره,0.367879441,0.438078279,0.461538462,0.07330045,0.921574229,2.999447434,1.998503479,0.226594272,0.111111111,0.669006781,9.75,9
ديوار,قلعه,0.535261429,0.60544422,0.857142857,0.11500774,0.949144423,2.898551786,5.127974924,0.541182036,0.2,0.924279286,0,8
دایناسور,فیل,0.535261429,0.605412129,0.916666667,0.139610992,0.950332875,2.679569506,6.416690295,0.641792883,0.2,0.924279286,14,6
برج‌ساعت,سنگ,0.472366553,0.542453077,0.533333333,0.075130191,0.962490751,2.567831388,2.513842011,0.274168833,0.125,0.720159303,0,2
خاورمیانه,فرات,0.472366553,0.542420992,0.125,0.050009651,0.976016033,3.417855917,0,0,0.142857143,0.77815125,14,0
علف‌زار,چمن‌زار,0.778800783,0.849047762,0.823529412,0.105401276,0.9380296,2.700860029,5.169756458,0.521484819,0.5,1.322219295,15,12
گیتار,ویولن,0.535261429,0.605508407,0.9,0.378850862,0.919146173,2.542853576,8.557708613,0.866385016,0.2,0.924279286,13,12
دیپلماسی,مذاکره,0.472366553,0.542420992,0.476190476,0.074534562,0.983901413,1.857677441,3.246267218,0.326108411,0.111111111,0.669006781,15,0
گرانش,شهاب,0.472366553,0.542453077,0.307692308,0.057857152,0.961695606,3.459639469,1.356096287,0.135635804,0.090909091,0.581856605,12.75,2
آی‌کیو,منسا,0.367879441,0.437965966,0.125,0.050009651,0.956303246,1.794153179,0,0,0.076923077,0.509305938,9,2
پرچم انگلستان,پرچم,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
زمین‌لرزه,زلزله,1,1.132373698,1,20,1,4,20,1,1,2,16,394
دارایی,موجودی کالا,0.472366553,0.542469121,0.8,0.911681187,0.958005401,2.465563842,9.2623634,0.943050365,0.2,0.924279286,12.75,3
عبری,بیت‌المقدس,0.687289279,0.757375803,0.08,0.050009651,0.990577722,2.721664816,0,0,0.058823529,0.392800369,15,2
ابری,پيش‌‌بینی,0.367879441,0.437949923,0.142857143,0.05135344,0.914794985,3.171958045,0,0,0.1,0.62324929,8.75,1
واژه‌نامه,دایرةالمعارف,0.687289279,0.757680703,1,0.923919552,0.968550084,3.635917719,9.177089643,0.944313845,0.333333333,1.146128036,14,21
ضرابخانه,موزه,0.535261429,0.605347953,0.3,0.065583587,0.839522468,2.351326769,1.998503479,0.207693646,0.142857143,0.77815125,0,2
صندلی,چهارپایه,0.778800783,0.849352744,0.947368421,0.928542962,0.981387329,2.929834423,9.150772335,0.944425211,0.5,1.322219295,15,31
اسپانیایی,رطوبت,0.472366553,0.542420992,0.210526316,0.057496716,0.878471536,2.452348512,1.17626407,0.119146563,0.076923077,0.509305938,8,0
قوطی,بطری,0.687289279,0.757985756,0.933333333,0.137777837,0.97479578,3.387780055,5.910894122,0.619595461,0.333333333,1.146128036,13,40
مگس,مورچه,0.535261429,0.605347953,0.916666667,0.402220225,0.946010185,2.412804449,8.519968285,0.872673216,0.2,0.924279286,9,2
اسطوره,طنز,0.535261429,0.605315868,0.75,0.085849041,0.962039412,2.887069733,3.946765648,0.403928856,0.166666667,0.84509804,9.75,0
مرکز شهر,اتوبوس,0.472366553,0.542453077,0.4,0.063297298,0.913917893,2.47974391,1.998503479,0.201915237,0.090909091,0.581856605,11,2
دم,بوئینگ ۷۴۷-۲۰۰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
اثر هنری,هنرمند,0.687289279,0.757456025,0.25,0.078047956,0.948998057,3.373169738,1.17626407,0.15512712,0.125,0.720159303,15,7
ناتو,اتحاد,0.778800783,0.848919395,0.923076923,0.117969185,0.929513971,2.139370843,5.260410826,0.553797072,0.5,1.322219295,15,4
پادشاه,فرمانروا,1,1.132373698,1,20,1,5,20,1,1,2,16,5120
نواخت,آهنگ,0.535261429,0.605347953,0.666666667,0.267637372,0.985766916,2.42791426,8.111000546,0.812790657,0.25,1.021189299,13,2
الکساندرفلمینگ,پنی‌سیلین,0.687289279,0.757343718,0.375,0.076978685,0.954190173,1.351160048,3.377108494,0.342075286,0.125,0.720159303,15,0
فلوت,موسیقی,0.472366553,0.54256539,0.117647059,0.055251609,0.990289805,3.728762056,0,0,0.076923077,0.509305938,12,9
حواصیل خاکستری,دریاچه,0.367879441,0.437949923,0.19047619,0.060303664,0.949023939,2.558690186,1.17626407,0.124240549,0.066666667,0.447158031,8.75,1
گرانروی,شتک,0.367879441,0.43793388,0.19047619,0.056677736,0.882008483,1.736759718,1.17626407,0.117649111,0.1,0.62324929,6,0
سخت‌افزار,جعبه رایانه,0.687289279,0.757375803,0.307692308,0.061991406,0.960546783,2.629851805,1.356096287,0.143932826,0.125,0.720159303,9,2
انگشتر,عقد,0.472366553,0.542517254,0.125,0.051888154,0.98127078,3.538764952,0,0,0.1,0.62324929,14,6
لاتین,آلمانی,0.535261429,0.60533191,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
طبقه کارگر,کارخانه,0.367879441,0.43793388,0.153846154,0.051139627,0.972684772,2.542109967,0,0,0.090909091,0.581856605,10.75,0
شکسپیر,دیکنز,0.535261429,0.60538004,0.9,0.168912922,0.883751785,2.310878955,7.037965099,0.703932355,0.2,0.924279286,14,4
اسکناس,کشیش,0.367879441,0.43793388,0.125,0.051979227,0.932218615,2.922319734,0,0,0.083333333,0.544068044,12,0
ابزار,شغل,0.472366553,0.544815526,0.166666667,0.074519409,0.984871954,3.631324293,0,0,0.2,0.924279286,14,149
گراز کوتوله,گراز,0.778800783,0.85107274,0.965517241,1.059417302,0.87779248,1.696969005,9.499079029,0.952667152,0.5,1.322219295,15,138
رای,خروج,0.535261429,0.605347953,0.857142857,0.107702556,0.973152823,3.225397305,5.094030747,0.523192003,0.2,0.924279286,13,2
ستاره,روشنایی,0.472366553,0.542501209,0.8,0.099376578,0.976453635,3.522489883,4.417397418,0.467510607,0.2,0.924279286,14,5
قزل‌آلا,گیتار,0.367879441,0.43793388,0.090909091,0.050620152,0.879935081,2.064274424,0,0,0.058823529,0.392800369,7.75,0
دلار,میلیونر,0.472366553,0.54256539,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
رقم,عدد,0.882496903,1.002052437,1,20,1,6,20,1,1,2,16,3491
طوفان,پتو,0.367879441,0.437949923,0.285714286,0.060433457,0.941668748,2.22734234,1.356096287,0.140824953,0.090909091,0.581856605,0,1
اوباما,کلینتون,0.687289279,0.758290953,0.833333333,0.220135092,0.989002439,2.941969022,7.726737646,0.772822904,0.333333333,1.146128036,14,59
نقش مکمل,فیلم,0.535261429,0.605347953,0.631578947,0.08783665,0.954519565,2.475115809,3.946765648,0.409451614,0.142857143,0.77815125,14,2
یوونتوس,بایرن‌مونیخ,0.778800783,0.849577562,1,0.545678334,0.92909639,2.340505561,9.081779463,0.908353241,0.333333333,1.146128036,14,45
تغییر اقلیم,بارش,0.472366553,0.542533299,0,0,0.974024718,2.763289287,0,0,0.125,0.720159303,11,7
هوش مصنوعی,باتری,0.367879441,0.43793388,0.111111111,0.051139627,0.972579454,3.542771819,0,0,0.083333333,0.544068044,9.75,0
شاهکار,مونالیزا,0.367879441,0.43793388,0.32,0.069543606,0.82081986,1.45489482,2.808336579,0.280887864,0.090909091,0.581856605,9.75,0
جرم,حمله,0.778800783,0.849304578,0.941176471,0.540025959,0.989271318,3.331490799,7.918628653,0.895315692,0.5,1.322219295,15,28
تاج‌گذاری,آب,0.472366553,0.542437034,0.333333333,0.071464538,0.903322011,2.134815623,1.17626407,0.143925283,0.125,0.720159303,9.75,1
سراینده,کارمند,0.535261429,0.605396085,0.111111111,0.062324292,0.77520523,4.115792731,0,0,0.166666667,0.84509804,11.75,5
بازی حذفی,بسکتبال,0.535261429,0.605347953,0.888888889,0.170967275,0.971981849,2.65151767,6.918456437,0.702881393,0.2,0.924279286,0,2
نیروهای مسلح,دفاع,0.535261429,0.605363996,0.823529412,0.096590034,0.968356056,3.829552641,4.402894239,0.459620525,0.2,0.924279286,12.75,3
دریاچه,ابر,0.535261429,0.605733116,0.142857143,0.055174428,0.919564667,3.549253111,0,0,0.090909091,0.581856605,9.75,26
صومعه,دوش,0.535261429,0.605347953,0.588235294,0.075536998,0.945605987,2.401728608,3.378797309,0.337944948,0.142857143,0.77815125,9,2
زبان مادری,زبان,0.778800783,0.84951332,0.923076923,0.286783558,0.980800179,2.467483762,8.076257598,0.822451876,0.5,1.322219295,15,41
بندرگاه,لفاف,0.535261429,0.605315868,0.833333333,0.079173076,0.825670237,2.969581275,3.378797309,0.3485425,0.2,0.924279286,0,0
اهریمن,فرشته,0.535261429,0.60533191,0.133333333,0.052123484,0.938646576,2.359087505,0,0,0.1,0.62324929,9,1
نوشته رمزی,نماد,0.535261429,0.605315868,0.4,0.168897967,0.939256484,0.884373935,4.323030189,0.593545836,0.125,0.720159303,9,0
پردیس دانشگاهی,دانشگاه,0.687289279,0.75735976,0.666666667,0.141796846,0.964321913,2.809264316,5.127974924,0.592545429,0.142857143,0.77815125,15,1
رهایی,آزادی,0.882496903,0.953064919,1,20,1,4,20,1,1,2,16,32
گردباد,طوفان موسمی,0.535261429,0.605363996,0.823529412,0.212338022,0.899733678,2.079815025,7.525139736,0.761663394,0.166666667,0.84509804,0,3
راهنما,کتاب راهنما,0.472366553,0.542469121,0.111111111,0.05892176,0.947785766,1.601622743,0,0,0.1,0.62324929,13,3
ابولا,ویروس ابولا,0.687289279,0.757391847,0.117647059,0.050009651,0.998618712,2.732202226,0,0,0.090909091,0.581856605,15,3
شاهزاده,بیسکویت,0.367879441,0.43793388,0.444444444,0.081320084,0.786220935,1.921244242,3.777977166,0.380594332,0.090909091,0.581856605,8.75,0
قطار,تراموا,0.687289279,0.757391847,0.933333333,0.138544653,0.956799334,2.489747397,6.277553656,0.634962288,0.25,1.021189299,14,3
اکوسیستم,اقتصاد,0.535261429,0.60533191,0.181818182,0.052724482,0.981233063,2.640477364,0,0,0.1,0.62324929,12,1
ملکه سلطنتی,وزیر شطرنج,0.367879441,0.43793388,0.380952381,0.067370494,0.908278461,1.528998039,2.513842011,0.253016445,0.066666667,0.447158031,0,0
طلا,روی,0.535261429,0.60538004,0.933333333,0.226461096,0.97767243,3.402801236,7.706658403,0.777308473,0.25,1.021189299,10,4
مکان‌نما,چیپس,0.367879441,0.437998053,0.285714286,0.057857152,0.918222065,1.56891307,1.356096287,0.135635804,0.111111111,0.669006781,9.75,4
آمازون,جنگل,0.778800783,0.848999621,0.888888889,0.177468916,0.955162792,2.555549375,6.665865685,0.702908635,0.5,1.322219295,15,9
تنیس,آمار,0.472366553,0.542420992,0.352941176,0.066929151,0.977107738,3.349777991,2.257985671,0.232098368,0.090909091,0.581856605,7.75,0
بولتسانو,قضیه,0.472366553,0.542420992,0.166666667,0.078085916,0.941108688,1.580652843,0,0,0.111111111,0.669006781,14,0
ارتفاع,تبدیل,0.535261429,0.605363996,0.461538462,0.063151924,0.967564427,2.94182403,1.998503479,0.201544965,0.142857143,0.77815125,9.75,3
قایق,درخت,0.367879441,0.438672282,0.5,0.085464312,0.950515305,3.473935364,2.513842011,0.300546476,0.090909091,0.581856605,11,46
تخت‌ پادشاهی,شمشیر,0.535261429,0.605315868,0.133333333,0.050430967,0.8473032,2.189863164,0,0,0.090909091,0.581856605,7.75,0
پنبه,ژاکت,0.472366553,0.542453077,0.444444444,0.066807156,0.955899533,2.528833016,2.513842011,0.251432723,0.090909091,0.581856605,13,2
گیلاس,توت‌فرنگی,0.687289279,0.75819456,1,0.320976629,0.98890339,4.245183368,8.397764766,0.843529289,0.333333333,1.146128036,14,53
اسلام,قرآن,0.687289279,0.757423935,0.5,0.109091318,0.970257208,2.501579086,5.374732705,0.539737532,0.111111111,0.669006781,15,5
نئاندرتال,ورزش,0.367879441,0.437949923,0.6,0.110827942,0.924831568,2.503412496,3.946765648,0.46661655,0.125,0.720159303,9.75,1
خویشاوندسالاری,پادشاه,0.367879441,0.43793388,0.142857143,0.055449333,0.779128388,2.513328304,0,0,0.111111111,0.669006781,0,0
شخصیت,آدم,0.778800783,0.850574047,0.941176471,0.229349983,0.97397426,4.60417537,6.681866026,0.753995828,0.5,1.322219295,15,107
تانک,خودرو,0.535261429,0.605428175,0.9,0.301745256,0.947913675,3.754224112,6.939363122,0.807241542,0.2,0.924279286,13,7
عطارد,مشتری,0.687289279,0.76147743,0.875,0.56350524,0.988470843,2.878519769,9.110767,0.911252554,0.333333333,1.146128036,14,257
برونشیت,استامینوفن,0.367879441,0.437949923,0.125,0.050171582,0.871108715,1.685884139,0,0,0.083333333,0.544068044,0,1
خون,بدن,0.535261429,0.60533191,0.333333333,0.060839648,0.982095188,5.501822705,1.356096287,0.141637416,0.125,0.720159303,12.75,1
اسلام‌هراسی,داعش,0.472366553,0.542437034,0.285714286,0.056677736,0.937153784,2.512893293,1.17626407,0.117649111,0.083333333,0.544068044,12.75,1
قلاب‌دوزی,لباس فرم,0.472366553,0.542437034,0.105263158,0.050574023,0.955025533,1.934342888,0,0,0.1,0.62324929,8.75,1
هدوپ,صفحه لمسی,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
سوخت فسیلی,سنگواره,0.472366553,0.542437034,0.363636364,0.060126424,0.965689751,3.201989423,1.356096287,0.140209806,0.111111111,0.669006781,12.75,1
جهش‌یافته,زیست‌جامعه‌شناسی,0.472366553,0.542437034,0.117647059,0.050009651,0.913007293,2.34835632,0,0,0.125,0.720159303,12.75,1
خواهر,برادر,0.687289279,0.758419496,0.933333333,0.096947293,0.927101376,4.262667868,4.402894239,0.460537613,0.333333333,1.146128036,14,67
مداد,داستان,0.367879441,0.437949923,0.142857143,0.055813853,0.956350696,3.275937196,0,0,0.090909091,0.581856605,10,1
اگزما,درماتیت,1,1.132373698,1,20,1,4,20,1,1,2,16,81
امپراطور,فرماندار,0.535261429,0.605363996,0.777777778,0.093280551,0.965525642,2.261928954,4.402894239,0.450974434,0.166666667,0.84509804,11,3
تاج‌,کلید,0.535261429,0.605396085,0.666666667,0.081853862,0.983944521,4.061403687,3.378797309,0.356141057,0.125,0.720159303,11,5
جبر,عمل,0.535261429,0.60538004,0.8,0.142228279,0.973332912,3.260677744,3.946765648,0.480093291,0.333333333,1.146128036,14,4
پیستون,موتور,0.535261429,0.60538004,0,0,0.968329503,2.60203549,0,0,0.142857143,0.77815125,12.75,4
بورس تحصیلی,شهریه,0.535261429,0.605315868,0.230769231,0.072869521,0.954202249,2.4492621,3.092985145,0.310710242,0.111111111,0.669006781,11.75,0
کتاب,کتاب خطی,0.778800783,0.849882794,0.947368421,0.424675212,0.966087802,3.397051376,7.776454165,0.868506431,0.5,1.322219295,15,64
شاه‌پسند,میمونی,0.535261429,0.605396085,0.777777778,0.113151852,0.834873042,1.787730506,5.579229587,0.558030648,0.142857143,0.77815125,11.75,5
سیاهچاله,خلاء,0.687289279,0.757456025,0.769230769,0.10444436,0.941487231,2.04991738,5.113754268,0.516489072,0.333333333,1.146128036,10.75,7
امپراتوری ایران,کورش,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
سرمقاله,اخبار,0.535261429,0.605347953,0.666666667,0.116088903,0.90277874,2.547074101,5.304431361,0.551885244,0.142857143,0.77815125,12,2
دکوراسیون,پاکت نامه,0.535261429,0.60533191,0.833333333,0.086026856,0.939829575,2.428928652,4.185931696,0.418673965,0.2,0.924279286,6.75,1
کوسه نهنگ,شاه‌میگو,0.535261429,0.60533191,0.181818182,0.056677736,0.803230938,2.137866986,1.17626407,0.117649111,0.076923077,0.509305938,0,1
ذرت,جواری,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
اختلال دوقطبی,مشکل,0.535261429,0.605636802,0.666666667,0.118490403,0.989299849,3.591663033,4.417397418,0.511441647,0.2,0.924279286,12,20
اسید,باز,0.687289279,0.758580208,1,0.202135844,0.983549655,5.671652593,6.613679932,0.727796612,0.333333333,1.146128036,15,77
صفر مطلق,بخار,0.367879441,0.437998053,0.222222222,0.057779622,0.861680545,2.299240046,1.17626407,0.119662658,0.1,0.62324929,11.75,4
انقلاب سبز,رنگ,0.367879441,0.437965966,0.363636364,0.06857139,0.941053412,2.535229832,1.17626407,0.138908022,0.1,0.62324929,8.75,2
سیستم‌عامل,یادگیری عمیق,0.367879441,0.437949923,0.210526316,0.05813352,0.938776486,2.570174768,1.17626407,0.120307412,0.083333333,0.544068044,13,1
المپیاد جهانی ریاضی,نظریه,0.472366553,0.542420992,0.333333333,0.06981096,0.919586148,2.113376631,2.257985671,0.239696536,0.083333333,0.544068044,5.75,0
ال‌نینو,خط‌استوا,0.367879441,0.437965966,0.142857143,0.050009651,0.92255329,2.67845902,0,0,0.090909091,0.581856605,11.75,2
نشان,شیشه,0.535261429,0.605652853,0.769230769,0.081986756,0.989744007,4.413953689,3.378797309,0.35651313,0.166666667,0.84509804,12.75,21
عمارت,مجسمه ساز,0.472366553,0.542709825,0.533333333,0.085663289,0.944575097,2.821004051,2.513842011,0.30103556,0.125,0.720159303,11.75,18
جو,ازن,0.472366553,0.542453077,0.307692308,0.058781987,0.989717221,2.752149632,1.356096287,0.137505788,0.1,0.62324929,14,2
محافظ,سپر,0.778800783,0.849224312,0.923076923,0.186783381,0.977459965,3.108569409,6.072801963,0.694058335,0.5,1.322219295,15,23
سکه,پرداخت,0.472366553,0.542453077,0.307692308,0.094964101,0.973912348,3.401977257,4.090666836,0.437232578,0.125,0.720159303,12.75,2
جو,مزرعه,0.535261429,0.605396085,0.526315789,0.126320588,0.985217499,4.507408244,5.88066036,0.597698343,0.142857143,0.77815125,11.75,5
راهب,سلیب,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ناوچه توپدار,ساحل,0.472366553,0.542420992,0.428571429,0.062503385,0.855703765,1.831152127,1.998503479,0.199888923,0.090909091,0.581856605,0,0
سنگ,معدن,0.535261429,0.605508407,0.666666667,0.078794823,0.973703412,3.566557968,2.513842011,0.283747391,0.166666667,0.84509804,11.75,12
افسانه,پند,0.535261429,0.605347953,0.533333333,0.10894362,0.971708428,2.947545641,5.304431361,0.536128173,0.2,0.924279286,0,2
قهرمان,برنده,0.687289279,0.757423935,1,0.203143203,0.985221144,2.74048303,7.416171279,0.75081543,0.333333333,1.146128036,14,5
تاس,مکعب,0.778800783,0.849208259,0.923076923,0.588564173,0.990780029,2.793732924,9.081779463,0.914459874,0.5,1.322219295,15,22
مکان‌شناسی,ساختار,0.535261429,0.60533191,0.533333333,0.0836988,0.971394974,2.491863804,3.856032789,0.392278523,0.111111111,0.669006781,11,1
نمازخانه,سیم,0.535261429,0.605315868,0.625,0.080055518,0.859977782,2.969184537,3.378797309,0.351063463,0.111111111,0.669006781,10,0
جریان نقدی,رودخانه,0,0.070054439,0.296296296,0.113390584,0.829190434,1.749087023,4.090666836,0.481243369,0.071428571,0.477121255,10,0
قاتل زنجیره‌ای,قاتل,0.778800783,0.848887308,0.941176471,0.932823519,0.726580614,1.829375062,9.250855793,0.945231983,0.5,1.322219295,15,2
ماتریس,ملکول,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
مد,سبک,0.778800783,0.849706064,0.923076923,0.209659064,0.976417136,3.641114416,7.155100676,0.750016463,0.5,1.322219295,15,53
پرچم‌شناسی,پرچم,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
پیمان ماستریخت,اروپا,0.472366553,0.542420992,0.142857143,0.050009651,0.967817596,2.522972333,0,0,0.083333333,0.544068044,14,0
آب‌فشان,چشمه,0.535261429,0.605363996,0.8,0.173036526,0.987204467,2.492720931,6.87350505,0.704031231,0.333333333,1.146128036,14,3
ساکارز,کربوهیدرات,0.535261429,0.60533191,0.9,0.223987755,0.971000363,2.658327405,7.419231725,0.768713085,0.333333333,1.146128036,14,1
کنار دریا,ساحل,0.472366553,0.542420992,0.166666667,0.050009651,0.851790983,1.201163511,0,0,0.083333333,0.544068044,9.75,0
